Route_No,Comments_1,Shape_Leng,cdo,twoway,sruface_ch,bollardpro,temporary,mandatory,width,surface_ch,buslane,OBJECTID,datasource,classifica,classifi_1,cyclelane,shareduse,segregated,trafficfre,signedrout,oneside,twoway_sin,oneplus,review,difference,gid,MERGE_SRC,Shape_Le_1
,,98.68645023320,,"0","0","0","0","0",0.00000000000,"0","0","2162",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2478",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,98.68645023320
,,115.92551739200,,"0","0","0","0","0",0.00000000000,"0","0","2163",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2480",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,115.92551739200
,,158.39967913000,,"0","0","0","0","0",0.00000000000,"0","0","2164",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2481",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,158.39967913000
,,51.38113084570,,"0","0","0","0","0",0.00000000000,"1","0","2165",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","1","0","0","1","1","2444",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,51.38113084570
,,20.83339041720,,"0","0","0","0","0",0.00000000000,"0","0","2166",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","1781",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,20.83339041720
,,58.14908720900,,"0","0","0","0","0",0.00000000000,"1","0","2167",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","1796",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,58.14908720900
,,103.64152350000,,"0","0","0","0","0",0.00000000000,"1","0","2168",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","3464",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,103.64152350000
,,20.02709191540,,"0","0","0","0","0",0.00000000000,"1","0","2169",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","2482",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,20.02709191540
,,111.62194223400,,"0","0","0","0","0",0.00000000000,"0","0","2170",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2486",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,111.62194223400
,,34.19833228280,,"0","0","0","0","0",0.00000000000,"0","0","2171",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","0","2487",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,34.19833228280
,,79.00958667960,,"0","0","0","0","0",0.00000000000,"0","1","2172",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","2488",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,79.00958667960
,,139.78761550100,,"0","0","0","0","0",0.00000000000,"1","0","2173",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","2489",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,139.78761550100
,,59.18585432230,,"0","0","0","0","0",0.00000000000,"0","0","2174",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2490",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,59.18585432230
,,52.10374779660,,"0","0","0","0","0",0.00000000000,"0","0","2176",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","2492",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,52.10374779660
,,7.00000000000,,"0","0","0","0","0",0.00000000000,"0","0","2177",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","2493",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,7.00000000000
,,16.70712390880,,"0","0","0","0","0",0.00000000000,"0","0","2178",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","0","2494",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,16.70712390880
,,21.18754595010,,"0","0","0","0","0",0.00000000000,"0","0","2179",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","0","2495",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,21.18754595010
,,33.90724022380,,"0","0","0","0","0",0.00000000000,"0","0","2181",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2522",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,33.90724022380
,,48.96053397010,,"0","0","0","0","0",0.00000000000,"0","0","2182",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2523",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,48.96053397010
,,24.98803656650,,"0","0","0","0","0",0.00000000000,"0","0","2183",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2531",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,24.98803656650
,,71.02112361830,,"0","0","0","0","0",0.00000000000,"0","0","2185",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","2535",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,71.02112361830
,,59.16924876990,,"0","0","0","0","0",0.00000000000,"0","0","2186",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","2536",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,59.16924876990
,,86.51772558780,,"0","0","0","0","0",0.00000000000,"0","0","2187",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2537",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,86.51772558780
,,71.44188281940,,"0","0","0","0","0",0.00000000000,"0","0","2188",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2554",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,71.44188281940
,,14.93766315700,,"0","0","0","0","0",0.00000000000,"0","0","2189",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2555",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,14.93766315700
,,57.33575122050,,"0","0","0","0","0",0.00000000000,"0","0","2190",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2556",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,57.33575122050
,,44.37979649070,,"0","0","0","0","0",0.00000000000,"0","0","2191",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2557",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,44.37979649070
,,59.80855121870,,"0","0","0","0","0",0.00000000000,"0","0","2192",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2558",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,59.80855121870
,,64.73092045530,,"0","0","0","0","0",0.00000000000,"0","0","2193",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2559",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,64.73092045530
,,10.71451975980,,"0","0","0","0","0",0.00000000000,"0","0","2194",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2565",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,10.71451975980
,,569.97583012300,,"0","0","0","0","0",0.00000000000,"0","0","2195",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","2567",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,569.97583012300
,,11.04536101720,,"0","0","0","0","0",0.00000000000,"0","0","2196",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","2568",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,11.04536101720
,,50.82566745360,,"0","0","0","0","0",0.00000000000,"0","1","2197",gda_base_cycle_network,buslane,,"0","0","0","0","0","1","0","0","1","1","2524",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,50.82566745360
,,159.79605965400,,"0","0","0","0","0",0.00000000000,"1","1","2198",gda_base_cycle_network,"surfacechange;buslane",surfacechange,"0","0","0","0","0","0","0","1","1","1","2483",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,159.79605965400
,,29.77926554310,,"0","0","0","0","0",0.00000000000,"0","0","2199",gda_base_cycle_network,,,"0","0","0","0","0","0","0","0","1","1","1805",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,29.77926554310
,,17.33114781860,,"0","0","0","0","0",0.00000000000,"0","0","2200",gda_base_cycle_network,,,"0","0","0","0","0","0","0","0","1","1","2469",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,17.33114781860
,,67.87299026940,,"0","0","0","0","0",0.00000000000,"0","0","2201",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2569",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,67.87299026940
,,38.21265175930,,"0","0","0","0","0",0.00000000000,"0","0","2202",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2570",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,38.21265175930
,,71.48707378600,,"0","0","0","0","0",0.00000000000,"0","0","2203",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2571",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,71.48707378600
,,212.34552207900,,"0","0","0","0","0",0.00000000000,"0","0","2204",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2572",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,212.34552207900
,,6.38805420190,,"0","0","0","0","0",0.00000000000,"0","0","2205",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2573",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,6.38805420190
,,11.11772982270,,"0","0","0","0","0",0.00000000000,"0","0","2206",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2574",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,11.11772982270
,,25.69744633790,,"0","0","0","0","0",0.00000000000,"0","0","2207",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2593",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,25.69744633790
,,29.71207653580,,"0","0","0","0","0",0.00000000000,"0","0","2208",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2594",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,29.71207653580
,,46.47842520480,,"0","0","0","0","0",0.00000000000,"1","0","2209",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","2596",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,46.47842520480
,,322.05454482100,,"0","0","0","0","0",0.00000000000,"1","0","2210",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","2597",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,322.05454482100
,,189.01349535600,,"0","0","0","0","0",0.00000000000,"0","0","2211",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2598",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,189.01349535600
,,66.03029607690,,"0","0","0","0","0",0.00000000000,"0","0","2213",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","2601",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,66.03029607690
,,109.52954427300,,"0","0","0","0","0",0.00000000000,"0","0","2214",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","2602",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,109.52954427300
,,140.75141155100,,"0","0","0","0","0",0.00000000000,"1","0","2215",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","2603",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,140.75141155100
,,181.99818440500,,"0","0","0","0","0",0.00000000000,"0","0","2216",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2605",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,181.99818440500
,,117.36071805600,,"0","0","0","0","0",0.00000000000,"0","0","2217",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2606",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,117.36071805600
,,54.93351623890,,"0","0","0","0","0",0.00000000000,"0","0","2218",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2607",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,54.93351623890
,,124.46033352000,,"0","0","0","0","0",0.00000000000,"0","0","2219",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2608",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,124.46033352000
,,30.29833853820,,"0","0","0","0","0",0.00000000000,"0","0","2220",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2609",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,30.29833853820
,,371.36275450200,,"0","0","0","0","0",0.00000000000,"0","0","2221",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2610",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,371.36275450200
,,129.84543085800,,"0","0","0","0","0",0.00000000000,"0","0","2222",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2613",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,129.84543085800
,,243.32880562300,,"0","0","0","0","0",0.00000000000,"0","0","2223",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2614",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,243.32880562300
,,41.31714004720,,"0","0","0","0","0",0.00000000000,"0","0","2225",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2616",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,41.31714004720
,,307.55884471200,,"0","0","0","0","0",0.00000000000,"0","0","2226",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2624",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,307.55884471200
,,104.44179133400,,"0","0","0","0","0",0.00000000000,"0","0","2227",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2627",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,104.44179133400
,,22.94918530600,,"0","0","0","0","0",0.00000000000,"0","0","2229",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","2538",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,22.94918530600
,,4.82030967385,,"0","0","0","0","0",0.00000000000,"0","0","2230",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2629",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,4.82030967385
,,30.36292403950,,"0","0","0","0","0",0.00000000000,"0","0","2231",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2630",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,30.36292403950
,,97.23001780190,,"0","0","0","0","0",0.00000000000,"0","0","2233",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2632",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,97.23001780190
,,36.69417327400,,"0","0","0","0","0",0.00000000000,"0","0","2234",gda_base_cycle_network,segregatedcyclelane,segregatedcyclelane,"0","0","1","0","0","0","0","0","1","1","2633",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,36.69417327400
,,49.86507374090,,"0","0","0","0","0",0.00000000000,"0","0","2235",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2635",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,49.86507374090
,,11.34478494920,,"0","0","0","0","0",0.00000000000,"0","0","2236",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2636",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,11.34478494920
,,38.56332687860,,"0","0","0","0","0",0.00000000000,"0","0","2238",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2638",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,38.56332687860
,,43.36122611210,,"0","0","0","0","0",0.00000000000,"0","0","2239",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2639",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,43.36122611210
,,102.81786839200,,"0","0","0","0","0",0.00000000000,"0","0","2240",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2641",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,102.81786839200
,,52.38842657650,,"0","0","0","0","0",0.00000000000,"0","0","2241",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2643",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,52.38842657650
,,31.16168044660,,"0","0","0","0","0",0.00000000000,"0","0","2242",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2644",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,31.16168044660
,,13.21307169740,,"0","0","0","0","0",0.00000000000,"0","0","2243",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2647",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,13.21307169740
,,49.54687716410,,"0","0","0","0","0",0.00000000000,"0","0","2244",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2651",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,49.54687716410
,,135.74185671200,,"0","0","0","0","0",0.00000000000,"0","0","2245",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2652",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,135.74185671200
,,185.51009865200,,"0","0","0","0","0",0.00000000000,"0","0","2246",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","2653",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,185.51009865200
,,11.61622140970,,"0","0","0","0","0",0.00000000000,"0","1","2247",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","2654",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,11.61622140970
,,38.91152932970,,"0","0","0","0","0",0.00000000000,"0","1","2248",gda_base_cycle_network,cyclelane,buslane,"1","0","0","0","0","0","0","0","1","0","2658",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,38.91152932970
